Kecamatan;Desa/Kelurahan;TPS;1 PKB;2 Gerindra;3 PDIP;4 Golkar;5 Nasdem;6 Buruh;7 Gelora;8 PKS;9 PKN;10 Hanura;11 Garuda;12 PAN;13 PBB;14 Demokrat;15 PSI;16 Perindo;17 PPP;24 Umat
KAWUNGANTEN;KUBANGKANGKUNG;TPS-021;16;22;35;13;29;2;4;9;0;0;0;2;0;9;4;1;3;0
KAWUNGANTEN;KUBANGKANGKUNG;TPS-022;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330109/3301092004/3301092004022
KAWUNGANTEN;KUBANGKANGKUNG;TPS-023;17;24;27;19;16;1;0;7;0;0;0;13;0;6;2;3;8;0
KAWUNGANTEN;KUBANGKANGKUNG;TPS-024;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330109/3301092004/3301092004024
KAWUNGANTEN;KUBANGKANGKUNG;TPS-025;24;21;20;58;2;0;0;4;5;0;0;6;0;1;3;4;4;0
KAWUNGANTEN;KUBANGKANGKUNG;TPS-026;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330109/3301092004/3301092004026
KAWUNGANTEN;KUBANGKANGKUNG;TPS-027;21;18;45;24;16;0;2;12;1;1;0;8;0;5;8;1;6;1
KAWUNGANTEN;KUBANGKANGKUNG;TPS-028;5;21;27;23;16;0;5;10;0;0;0;5;0;7;11;2;4;0
KAWUNGANTEN;MENTASAN;TPS-001;10;20;25;12;2;0;0;13;0;0;1;48;0;6;0;0;41;1
KAWUNGANTEN;MENTASAN;TPS-002;13;14;26;17;3;0;0;13;0;0;1;45;0;7;1;0;25;1
KAWUNGANTEN;MENTASAN;TPS-003;4;5;17;94;1;1;0;1;0;0;0;58;0;3;0;0;6;0
KAWUNGANTEN;MENTASAN;TPS-004;5;6;29;62;2;0;1;9;0;1;0;37;0;2;0;1;15;1
KAWUNGANTEN;MENTASAN;TPS-005;10;18;34;51;3;0;3;3;0;0;0;10;0;21;1;1;12;0
KAWUNGANTEN;MENTASAN;TPS-006;10;18;46;17;8;0;1;8;1;0;0;32;0;16;4;1;14;0
KAWUNGANTEN;MENTASAN;TPS-007;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330109/3301092006/3301092006007
KAWUNGANTEN;MENTASAN;TPS-008;23;23;17;18;3;1;3;4;0;1;0;26;0;13;4;1;39;1
KAWUNGANTEN;MENTASAN;TPS-009;17;35;13;49;8;0;0;0;1;1;0;16;0;6;4;2;22;0
KAWUNGANTEN;MENTASAN;TPS-010;8;40;23;7;7;1;0;3;4;1;1;42;0;4;8;1;5;1
KAWUNGANTEN;MENTASAN;TPS-011;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330109/3301092006/3301092006011
KAWUNGANTEN;MENTASAN;TPS-012;15;13;8;82;6;1;0;0;0;0;0;21;0;17;1;1;4;1
KAWUNGANTEN;MENTASAN;TPS-013;13;10;12;30;1;0;1;1;0;0;0;9;0;83;1;0;0;0
KAWUNGANTEN;MENTASAN;TPS-014;19;38;20;14;5;0;2;8;0;0;0;25;0;31;2;0;2;0
KAWUNGANTEN;MENTASAN;TPS-015;8;16;17;19;5;2;0;3;2;1;1;17;0;24;1;1;9;0
KAWUNGANTEN;MENTASAN;TPS-016;15;21;23;10;5;2;0;1;1;0;0;23;0;21;1;1;3;0
KAWUNGANTEN;SARWADADI;TPS-001;92;13;9;24;5;0;1;5;1;0;2;3;0;37;1;0;3;0
KAWUNGANTEN;SARWADADI;TPS-002;64;10;11;15;2;0;1;6;0;0;2;19;0;9;1;2;14;0
KAWUNGANTEN;SARWADADI;TPS-003;79;7;9;17;2;0;2;5;5;0;1;14;1;39;1;1;5;0
KAWUNGANTEN;SARWADADI;TPS-004;64;15;16;16;6;0;0;2;0;0;1;16;0;27;1;1;7;0
KAWUNGANTEN;SARWADADI;TPS-005;64;11;17;18;7;0;0;1;3;0;1;10;0;33;1;0;8;1
KAWUNGANTEN;SARWADADI;TPS-006;44;21;13;31;3;1;0;3;1;0;0;13;0;9;4;3;22;0
KAWUNGANTEN;SARWADADI;TPS-007;43;53;9;6;1;1;0;1;0;1;1;4;0;55;1;1;3;1
KAWUNGANTEN;SARWADADI;TPS-008;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330109/3301092009/3301092009008
KAWUNGANTEN;SARWADADI;TPS-009;97;12;16;17;6;0;0;4;0;0;0;3;1;9;1;2;12;1
KAWUNGANTEN;SARWADADI;TPS-010;19;9;19;7;1;0;1;1;1;0;0;9;0;3;1;2;105;1
KAWUNGANTEN;SARWADADI;TPS-011;67;7;11;22;2;0;1;8;1;0;0;8;0;11;2;3;39;0
KAWUNGANTEN;SARWADADI;TPS-012;56;22;14;28;0;0;0;2;0;0;0;7;0;8;3;1;40;1
KAWUNGANTEN;SARWADADI;TPS-013;69;18;24;35;3;1;0;4;0;0;0;11;0;20;1;2;4;0
KAWUNGANTEN;SARWADADI;TPS-014;122;19;14;18;4;0;0;10;1;1;0;2;0;18;1;0;7;0
KAWUNGANTEN;SARWADADI;TPS-015;107;13;9;8;12;0;1;3;2;0;1;3;0;23;4;3;9;0
KAWUNGANTEN;SARWADADI;TPS-016;62;27;8;23;5;0;0;4;0;0;1;4;0;10;1;1;19;1
KAWUNGANTEN;SARWADADI;TPS-017;51;25;25;35;5;0;0;1;2;0;2;17;0;3;0;4;10;0
KAWUNGANTEN;SARWADADI;TPS-018;21;23;32;61;10;1;1;1;1;0;0;25;0;7;1;3;3;0
KAWUNGANTEN;SARWADADI;TPS-019;48;20;24;25;0;0;0;5;0;0;0;18;1;10;1;1;6;0
KAWUNGANTEN;SARWADADI;TPS-020;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330109/3301092009/3301092009020
KAWUNGANTEN;SARWADADI;TPS-021;44;15;33;40;7;1;0;2;0;0;1;12;0;4;0;4;3;0
KAWUNGANTEN;SARWADADI;TPS-022;30;20;25;49;4;0;0;1;1;0;0;0;0;7;0;1;5;1
KAWUNGANTEN;SARWADADI;TPS-023;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330109/3301092009/3301092009023
KAWUNGANTEN;SARWADADI;TPS-024;67;20;14;57;10;2;0;5;0;0;1;5;0;4;4;1;7;1
KAWUNGANTEN;SARWADADI;TPS-025;41;14;13;82;4;0;1;5;0;0;0;4;0;5;2;1;13;0
KAWUNGANTEN;SIDAURIP;TPS-001;51;15;34;16;10;1;2;9;5;0;2;6;0;4;23;0;17;0
KAWUNGANTEN;SIDAURIP;TPS-002;47;22;21;29;14;0;2;6;1;0;1;6;0;27;16;0;3;0
KAWUNGANTEN;SIDAURIP;TPS-003;47;35;15;8;21;1;0;3;2;0;1;7;1;24;10;0;3;0
KAWUNGANTEN;SIDAURIP;TPS-004;35;35;35;6;26;1;0;10;1;0;0;6;0;9;6;0;7;0
KAWUNGANTEN;SIDAURIP;TPS-005;30;20;39;6;13;0;1;12;4;0;0;4;0;19;7;0;4;0
KAWUNGANTEN;SIDAURIP;TPS-006;24;14;42;7;20;0;1;5;0;0;1;5;0;22;3;5;17;2
KAWUNGANTEN;SIDAURIP;TPS-007;38;16;25;42;7;0;0;16;3;0;0;8;0;21;10;2;1;0
KAWUNGANTEN;SIDAURIP;TPS-008;24;8;36;62;7;3;0;5;1;0;0;6;0;8;3;0;4;0
KAWUNGANTEN;SIDAURIP;TPS-009;19;10;39;18;30;1;2;14;3;0;0;7;0;17;1;0;6;1
KAWUNGANTEN;UJUNGMANIK;TPS-001;23;34;25;52;4;0;0;0;0;1;0;2;0;18;0;0;6;1
KAWUNGANTEN;UJUNGMANIK;TPS-002;12;28;18;41;2;1;1;4;1;0;0;0;2;39;3;1;22;0
KAWUNGANTEN;UJUNGMANIK;TPS-003;25;49;15;44;1;0;0;7;0;0;0;5;0;13;1;1;18;0
KAWUNGANTEN;UJUNGMANIK;TPS-004;18;77;13;27;5;0;1;7;0;0;0;8;0;22;0;0;9;1
KAWUNGANTEN;UJUNGMANIK;TPS-005;7;38;19;23;5;0;0;3;1;0;1;39;0;41;0;0;5;0
KAWUNGANTEN;UJUNGMANIK;TPS-006;10;50;39;22;12;0;2;1;2;0;1;11;0;12;3;1;7;2
KAWUNGANTEN;UJUNGMANIK;TPS-007;21;27;19;34;11;1;2;2;0;0;0;18;0;38;0;0;9;0
KAWUNGANTEN;UJUNGMANIK;TPS-008;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330109/3301092003/3301092003008
KAWUNGANTEN;UJUNGMANIK;TPS-009;13;65;22;30;9;0;0;4;2;0;0;2;0;20;0;1;15;0
KAWUNGANTEN;UJUNGMANIK;TPS-010;13;24;40;52;17;1;1;2;0;0;0;4;0;31;2;5;4;0
KAWUNGANTEN;UJUNGMANIK;TPS-011;14;22;23;20;7;0;0;8;0;2;2;3;0;26;2;14;19;0
KAWUNGANTEN;UJUNGMANIK;TPS-012;27;37;28;13;4;1;1;5;0;0;2;11;0;21;1;19;12;0
KAWUNGANTEN;UJUNGMANIK;TPS-013;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330109/3301092003/3301092003013
KAWUNGANTEN;UJUNGMANIK;TPS-014;16;38;24;45;8;2;4;18;3;0;0;4;0;17;6;2;1;0
KAWUNGANTEN;UJUNGMANIK;TPS-015;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330109/3301092003/3301092003015
KAWUNGANTEN;UJUNGMANIK;TPS-016;9;30;30;23;8;0;1;9;3;0;1;30;0;23;0;2;8;0
KAWUNGANTEN;UJUNGMANIK;TPS-017;5;27;25;12;3;1;2;10;0;0;3;30;0;28;1;1;15;0
KAWUNGANTEN;UJUNGMANIK;TPS-018;15;57;26;8;9;1;0;5;0;0;1;17;0;36;3;1;2;4
KAWUNGANTEN;UJUNGMANIK;TPS-019;14;24;30;13;4;2;1;2;0;0;2;7;1;40;3;4;1;1
KAWUNGANTEN;UJUNGMANIK;TPS-020;9;16;48;16;3;0;3;3;0;0;1;1;0;57;4;1;3;0
KAWUNGANTEN;UJUNGMANIK;TPS-021;6;22;39;33;11;1;3;2;1;1;0;2;0;62;0;2;4;1
KAWUNGANTEN;UJUNGMANIK;TPS-022;21;28;31;22;1;2;2;0;0;0;1;4;1;39;2;1;26;2
KAWUNGANTEN;UJUNGMANIK;TPS-023;12;31;50;27;9;1;1;6;0;0;0;3;0;23;1;2;4;1
KAWUNGANTEN;UJUNGMANIK;TPS-024;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330109/3301092003/3301092003024
KAWUNGANTEN;UJUNGMANIK;TPS-025;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330109/3301092003/3301092003025
KAWUNGANTEN;UJUNGMANIK;TPS-026;19;23;33;15;3;0;0;1;1;0;1;1;1;17;0;1;6;2
KAWUNGANTEN;UJUNGMANIK;TPS-027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KAWUNGANTEN;UJUNGMANIK;TPS-028;18;34;33;31;4;3;2;1;0;0;2;1;0;18;2;1;47;0
KAWUNGANTEN;UJUNGMANIK;TPS-029;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330109/3301092003/3301092003029
KAWUNGANTEN;UJUNGMANIK;TPS-030;17;23;42;14;29;0;2;4;0;0;0;3;2;13;0;1;22;1
KAWUNGANTEN;UJUNGMANIK;TPS-031;9;25;28;34;7;1;3;0;0;0;1;2;0;24;1;1;17;0
KEDUNGREJA;BANGUNREJA;TPS-001;21;26;57;14;2;0;1;40;0;0;0;21;0;0;0;1;1;0
KEDUNGREJA;BANGUNREJA;TPS-002;19;57;29;18;3;0;1;41;0;0;0;15;0;1;1;5;2;0
KEDUNGREJA;BANGUNREJA;TPS-003;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012010/3301012010003
KEDUNGREJA;BANGUNREJA;TPS-004;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012010/3301012010004
KEDUNGREJA;BANGUNREJA;TPS-005;26;25;24;14;3;0;1;18;0;0;0;72;2;2;1;2;2;0
KEDUNGREJA;BANGUNREJA;TPS-006;20;24;22;11;4;2;0;25;0;0;0;67;0;5;1;0;2;0
KEDUNGREJA;BANGUNREJA;TPS-007;24;14;25;16;5;2;2;43;0;0;1;34;1;12;4;2;14;1
KEDUNGREJA;BANGUNREJA;TPS-008;24;22;19;22;6;1;2;30;0;0;0;27;1;9;6;3;12;0
KEDUNGREJA;BANGUNREJA;TPS-009;24;20;38;12;2;1;3;75;1;1;0;8;1;6;3;1;2;0
KEDUNGREJA;BANGUNREJA;TPS-010;11;22;65;22;0;3;3;43;0;0;1;9;0;4;0;4;5;0
KEDUNGREJA;BANGUNREJA;TPS-011;40;26;19;16;4;0;3;74;0;0;0;7;0;2;2;2;10;0
KEDUNGREJA;BANGUNREJA;TPS-012;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012010/3301012010012
KEDUNGREJA;BANGUNREJA;TPS-013;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012010/3301012010013
KEDUNGREJA;BANGUNREJA;TPS-014;23;19;89;9;18;0;1;17;0;2;0;5;0;7;0;2;2;0
KEDUNGREJA;BANGUNREJA;TPS-015;18;24;44;21;16;0;2;17;0;0;0;5;0;4;0;17;5;0
KEDUNGREJA;BANGUNREJA;TPS-016;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012010/3301012010016
KEDUNGREJA;BANGUNREJA;TPS-017;40;33;39;26;11;1;1;15;1;1;0;13;0;4;11;6;8;1
KEDUNGREJA;BANGUNREJA;TPS-018;28;30;37;18;11;0;1;30;0;1;1;3;0;10;3;4;5;0
KEDUNGREJA;BOJONGSARI;TPS-001;16;32;73;52;4;0;4;9;0;0;0;3;0;2;1;0;0;0
KEDUNGREJA;BOJONGSARI;TPS-002;7;39;65;47;1;1;1;14;0;0;0;0;0;2;0;1;4;0
KEDUNGREJA;BOJONGSARI;TPS-003;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012011/3301012011003
KEDUNGREJA;BOJONGSARI;TPS-004;13;20;42;87;2;0;0;2;0;0;1;2;0;4;1;2;7;0
KEDUNGREJA;BOJONGSARI;TPS-005;62;49;43;22;0;0;5;9;0;0;0;0;0;3;0;2;1;0
KEDUNGREJA;BOJONGSARI;TPS-006;24;27;20;13;4;1;2;3;0;0;1;2;0;0;2;3;95;1
KEDUNGREJA;BOJONGSARI;TPS-007;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012011/3301012011007
KEDUNGREJA;BOJONGSARI;TPS-008;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012011/3301012011008
KEDUNGREJA;BOJONGSARI;TPS-009;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012011/3301012011009
KEDUNGREJA;BOJONGSARI;TPS-010;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012011/3301012011010
KEDUNGREJA;BOJONGSARI;TPS-011;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012011/3301012011011
KEDUNGREJA;BOJONGSARI;TPS-012;72;33;15;20;8;0;1;9;0;0;1;2;0;4;3;27;8;0
KEDUNGREJA;BOJONGSARI;TPS-013;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012011/3301012011013
KEDUNGREJA;BOJONGSARI;TPS-014;29;18;22;27;9;6;1;67;1;0;0;2;1;2;4;2;9;0
KEDUNGREJA;BOJONGSARI;TPS-015;71;30;9;15;4;3;0;9;0;0;0;6;0;23;0;5;9;1
KEDUNGREJA;BOJONGSARI;TPS-016;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012011/3301012011016
KEDUNGREJA;BOJONGSARI;TPS-017;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012011/3301012011017
KEDUNGREJA;BOJONGSARI;TPS-018;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012011/3301012011018
KEDUNGREJA;BUMIREJA;TPS-001;28;15;23;16;4;2;4;8;0;0;0;8;0;24;1;5;19;0
KEDUNGREJA;BUMIREJA;TPS-002;38;37;46;14;5;0;2;4;0;1;0;4;0;7;0;3;21;0
KEDUNGREJA;BUMIREJA;TPS-003;34;49;53;21;2;1;0;3;0;0;0;8;0;9;2;5;6;0
KEDUNGREJA;BUMIREJA;TPS-004;0;0;0;0;2;1;4;4;0;0;0;5;1;8;1;2;6;0
KEDUNGREJA;BUMIREJA;TPS-005;51;10;22;13;7;0;2;7;0;0;0;6;0;3;0;5;44;0
KEDUNGREJA;BUMIREJA;TPS-006;36;12;18;21;3;3;1;8;0;0;0;1;2;1;2;2;36;0
KEDUNGREJA;BUMIREJA;TPS-007;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012002/3301012002007
KEDUNGREJA;BUMIREJA;TPS-008;50;14;18;46;6;1;1;13;0;0;1;13;1;4;5;6;8;0
KEDUNGREJA;BUMIREJA;TPS-009;25;21;63;8;3;1;2;15;0;0;0;12;0;20;1;2;2;0
KEDUNGREJA;BUMIREJA;TPS-010;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012002/3301012002010
KEDUNGREJA;BUMIREJA;TPS-011;63;18;21;12;0;0;1;5;0;0;2;5;1;3;0;8;24;0
KEDUNGREJA;BUMIREJA;TPS-012;49;20;19;28;0;1;2;2;1;0;0;6;0;4;3;1;27;0
KEDUNGREJA;BUMIREJA;TPS-013;33;60;58;19;2;0;2;8;0;0;0;3;1;3;1;5;5;0
KEDUNGREJA;BUMIREJA;TPS-014;43;30;56;36;3;2;4;2;0;0;1;0;1;4;0;2;8;1
KEDUNGREJA;BUMIREJA;TPS-015;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012002/3301012002015
KEDUNGREJA;BUMIREJA;TPS-016;49;22;60;37;1;4;1;2;0;0;0;2;0;3;2;2;4;0
KEDUNGREJA;BUMIREJA;TPS-017;50;18;10;27;1;5;1;5;0;1;0;3;0;3;0;3;18;0
KEDUNGREJA;BUMIREJA;TPS-018;63;36;48;13;4;2;0;0;0;1;0;0;0;6;1;1;8;1
KEDUNGREJA;BUMIREJA;TPS-019;88;26;43;9;1;0;0;4;0;0;0;4;0;4;0;1;4;1
KEDUNGREJA;BUMIREJA;TPS-020;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012002/3301012002020
KEDUNGREJA;BUMIREJA;TPS-021;46;41;24;71;1;1;0;2;0;0;1;1;0;6;2;2;6;0
KEDUNGREJA;BUMIREJA;TPS-022;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012002/3301012002022
KEDUNGREJA;CIKLAPA;TPS-001;36;22;29;27;12;1;0;3;0;0;1;8;0;5;6;6;25;0
KEDUNGREJA;CIKLAPA;TPS-002;42;21;12;41;13;1;2;3;0;0;1;6;0;8;2;1;27;1
KEDUNGREJA;CIKLAPA;TPS-003;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012003/3301012003003
KEDUNGREJA;CIKLAPA;TPS-004;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012003/3301012003004
KEDUNGREJA;CIKLAPA;TPS-005;18;8;34;52;4;0;0;3;0;0;1;3;0;0;1;4;39;0
KEDUNGREJA;CIKLAPA;TPS-006;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012003/3301012003006
KEDUNGREJA;CIKLAPA;TPS-007;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012003/3301012003007
KEDUNGREJA;CIKLAPA;TPS-008;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012003/3301012003008
KEDUNGREJA;CIKLAPA;TPS-009;19;10;21;26;8;2;2;18;0;0;2;7;1;8;3;2;49;2
KEDUNGREJA;CIKLAPA;TPS-010;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012003/3301012003010
KEDUNGREJA;CIKLAPA;TPS-011;44;18;15;11;7;0;2;2;0;1;0;2;0;9;0;1;77;0
KEDUNGREJA;CIKLAPA;TPS-012;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012003/3301012003012
KEDUNGREJA;CIKLAPA;TPS-013;23;10;22;42;9;1;7;0;1;1;0;0;0;6;0;3;67;0
KEDUNGREJA;CIKLAPA;TPS-014;25;18;14;40;5;0;0;12;0;0;4;3;0;15;0;1;58;2
KEDUNGREJA;CIKLAPA;TPS-015;14;8;24;54;18;2;1;11;0;0;1;5;0;11;1;0;46;1
KEDUNGREJA;CIKLAPA;TPS-016;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012003/3301012003016
KEDUNGREJA;CIKLAPA;TPS-017;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012003/3301012003017
KEDUNGREJA;CIKLAPA;TPS-018;22;29;27;9;8;1;0;17;0;0;3;5;0;3;1;3;48;0
KEDUNGREJA;CIKLAPA;TPS-019;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012003/3301012003019
KEDUNGREJA;CIKLAPA;TPS-020;19;31;28;19;4;1;4;11;1;1;3;7;0;16;4;2;52;0
KEDUNGREJA;CIKLAPA;TPS-021;55;13;8;6;3;4;0;31;0;0;2;7;0;12;0;1;77;0
KEDUNGREJA;CIKLAPA;TPS-022;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012003/3301012003022
KEDUNGREJA;CIKLAPA;TPS-023;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012003/3301012003023
KEDUNGREJA;CIKLAPA;TPS-024;26;17;33;35;10;0;3;23;0;0;0;8;0;11;4;0;22;0
KEDUNGREJA;CIKLAPA;TPS-025;57;19;27;9;1;2;3;17;0;1;1;14;1;14;1;2;45;1
KEDUNGREJA;CIKLAPA;TPS-026;48;12;19;12;4;0;1;43;0;0;0;4;0;6;0;3;36;0
KEDUNGREJA;CIKLAPA;TPS-027;66;17;9;16;4;1;0;2;0;0;1;5;0;14;2;1;77;0
KEDUNGREJA;CIKLAPA;TPS-028;57;12;8;25;5;1;1;2;0;0;1;1;0;20;0;6;72;1
KEDUNGREJA;CIKLAPA;TPS-029;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012003/3301012003029
KEDUNGREJA;CIKLAPA;TPS-030;69;17;10;42;1;0;0;13;0;0;0;16;0;8;0;8;32;1
KEDUNGREJA;JATISARI;TPS-001;45;35;23;17;3;0;5;8;0;0;2;8;1;4;2;4;19;0
KEDUNGREJA;JATISARI;TPS-002;33;52;54;6;0;2;7;14;0;0;0;23;0;2;2;2;9;0
KEDUNGREJA;JATISARI;TPS-003;74;29;83;3;4;0;1;51;0;0;0;32;0;6;2;3;12;0
KEDUNGREJA;JATISARI;TPS-004;61;20;19;32;11;2;8;2;0;2;1;13;0;8;1;11;4;0
KEDUNGREJA;JATISARI;TPS-005;82;11;15;41;10;0;2;4;0;2;0;8;1;2;2;1;3;1
KEDUNGREJA;JATISARI;TPS-006;89;14;18;33;9;0;1;5;0;0;2;2;0;2;1;2;2;0
KEDUNGREJA;JATISARI;TPS-007;93;9;54;18;0;0;2;2;0;0;0;12;0;0;0;1;3;1
KEDUNGREJA;JATISARI;TPS-008;63;43;28;7;8;1;0;9;0;0;0;13;0;3;0;6;9;0
KEDUNGREJA;JATISARI;TPS-009;61;47;30;27;4;1;1;6;0;0;2;20;0;1;2;10;1;1
KEDUNGREJA;JATISARI;TPS-010;43;25;52;22;4;0;1;19;0;0;0;18;0;2;5;4;6;2
KEDUNGREJA;JATISARI;TPS-011;16;9;41;26;2;0;0;19;0;0;0;16;1;4;1;6;4;0
KEDUNGREJA;JATISARI;TPS-012;49;8;27;9;3;2;1;35;0;0;0;6;0;6;3;6;2;0
KEDUNGREJA;JATISARI;TPS-013;63;35;21;38;1;0;2;13;0;0;0;6;0;11;5;4;5;1
KEDUNGREJA;JATISARI;TPS-014;70;30;15;48;1;0;0;8;0;0;0;2;1;3;2;1;4;1
KEDUNGREJA;JATISARI;TPS-015;105;26;24;14;1;0;0;2;0;1;0;4;0;0;1;1;0;0
KEDUNGREJA;JATISARI;TPS-016;70;11;27;0;0;1;1;3;0;0;0;2;0;0;0;1;3;0
KEDUNGREJA;JATISARI;TPS-017;77;14;18;44;2;1;0;6;0;0;0;9;0;2;0;5;12;1
KEDUNGREJA;JATISARI;TPS-018;66;16;27;21;2;2;2;1;0;1;0;15;0;2;2;5;20;0
KEDUNGREJA;JATISARI;TPS-019;Data sedang diproses lihat C1 di: https://pemilu2024.kpu.go.id/pilegdprd_prov/hitung-suara/wilayah/33/3301/330101/3301012009/3301012009019
KEDUNGREJA;JATISARI;TPS-020;57;20;68;11;4;1;3;7;0;0;1;5;0;3;0;1;3;0
KEDUNGREJA;JATISARI;TPS-021;81;34;15;31;4;0;0;8;0;0;1;0;0;4;1;1;6;0
